ID	RFQ_MASTER_ID	ACTION_NAME	PRODUCT_FAMILY	OLD_PRODUCT_FAMILY	RECEIVE_DATE	RFQ_STATUS	EST_PROD_REVENUE	EST_SALES_QTY	EST_PROD_COST	DB_YEAR	DB_DATE	SI_DATE	PV_DATE	RTM_DATE	FCS_DATE	LIFE_CYCLE	END_YEAR	END_DATE	LOST_REASON_CODE	LOST_REASON_DESC	YLY_SHIPMENT_ONLY	REMARK	EDITOR	CDT
194	91	Add	Warg 14LX	Warg 14LX	2022-01-19 00:00:00.000	On-going	5117471476.49	179249	5097167225.26	2022	2022-05-27 00:00:00.000	2022-08-31 00:00:00.000	2022-11-03 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-15 11:11:24.890
195	92	Add	WargW 14W	WargW 14W	2022-01-19 00:00:00.000	On-going	8410092300.00	300000	8396532900.00	2022	2022-05-27 00:00:00.000	2022-07-27 00:00:00.000	2022-10-11 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-15 11:11:24.960
196	93	Add	WargW 16W	WargW 16W	2022-01-19 00:00:00.000	On-going	4271851584.00	143000	4263074244.00	2022	2022-05-27 00:00:00.000	2022-07-27 00:00:00.000	2022-10-11 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-15 11:11:25.027
197	94	Add	Lox 13	Lox 13	2022-01-19 00:00:00.000	On-going	3282314321.62	149011	3277450155.55	2022	2022-08-26 00:00:00.000	2022-10-27 00:00:00.000	2022-12-26 00:00:00.000	2023-03-29 00:00:00.000	2023-05-12 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-15 11:11:25.093
198	95	Add	Lox 14	Lox 14	2022-01-19 00:00:00.000	On-going	17511535859.62	763346	17510258018.41	2022	2022-08-26 00:00:00.000	2022-10-27 00:00:00.000	2022-12-26 00:00:00.000	2023-03-29 00:00:00.000	2023-05-12 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-15 11:11:25.160
199	96	Add	LoxW 14 UMA	LoxW 14 UMA	2022-01-19 00:00:00.000	On-going	2569335552.00	112000	2569148064.00	2022	2022-08-26 00:00:00.000	2022-10-27 00:00:00.000	2022-12-26 00:00:00.000	2023-03-29 00:00:00.000	2023-05-12 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-15 11:11:25.223
200	97	Add	Lox 16	Lox 16	2022-01-19 00:00:00.000	On-going	5551181699.40	227560	5546293027.92	2022	2022-08-26 00:00:00.000	2022-10-27 00:00:00.000	2022-12-26 00:00:00.000	2023-03-29 00:00:00.000	2023-05-12 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-15 11:11:25.293
201	86	Modify	Warg 13	Warg 13	2022-01-19 00:00:00.000	Award	17762649569.68	811107	17736172603.88	2022	2022-05-27 00:00:00.000	2022-07-27 00:00:00.000	2022-10-11 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:11:58.557
202	94	Modify	Lox 13	Lox 13	2022-01-19 00:00:00.000	Award	3282314321.62	149011	3277450155.55	2022	2022-08-26 00:00:00.000	2022-10-27 00:00:00.000	2022-12-26 00:00:00.000	2023-03-29 00:00:00.000	2023-05-12 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:12:12.200
203	95	Modify	Lox 14	Lox 14	2022-01-19 00:00:00.000	Award	17511535859.62	763346	17510258018.41	2022	2022-08-26 00:00:00.000	2022-10-27 00:00:00.000	2022-12-26 00:00:00.000	2023-03-29 00:00:00.000	2023-05-12 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:12:28.623
204	97	Modify	Lox 16	Lox 16	2022-01-19 00:00:00.000	Award	5551181699.40	227560	5546293027.92	2022	2022-08-26 00:00:00.000	2022-10-27 00:00:00.000	2022-12-26 00:00:00.000	2023-03-29 00:00:00.000	2023-05-12 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:12:41.267
205	96	Modify	LoxW 14 UMA	LoxW 14 UMA	2022-01-19 00:00:00.000	Award	2569335552.00	112000	2569148064.00	2022	2022-08-26 00:00:00.000	2022-10-27 00:00:00.000	2022-12-26 00:00:00.000	2023-03-29 00:00:00.000	2023-05-12 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:12:53.260
206	87	Modify	Warg 13X	Warg 13X	2022-01-19 00:00:00.000	Award	13138714883.16	511460	13099473114.66	2022	2022-05-27 00:00:00.000	2022-08-31 00:00:00.000	2022-11-03 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:14:28.460
207	88	Modify	Warg 14	Warg 14	2022-01-19 00:00:00.000	Award	62370691510.77	2792466	62244477632.50	2022	2022-05-27 00:00:00.000	2022-07-27 00:00:00.000	2022-10-11 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:14:52.103
208	93	Modify	WargW 16W	WargW 16W	2022-01-19 00:00:00.000	Award	4271851584.00	143000	4263074244.00	2022	2022-05-27 00:00:00.000	2022-07-27 00:00:00.000	2022-10-11 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:15:06.733
209	90	Modify	Warg 14L	Warg 14L	2022-01-19 00:00:00.000	Award	9278585051.08	378436	9261480500.75	2022	2022-05-27 00:00:00.000	2022-07-27 00:00:00.000	2022-10-11 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:15:21.257
210	91	Modify	Warg 14LX	Warg 14LX	2022-01-19 00:00:00.000	Award	5117471476.49	179249	5097167225.26	2022	2022-05-27 00:00:00.000	2022-08-31 00:00:00.000	2022-11-03 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:15:33.610
211	89	Modify	Warg 16	Warg 16	2022-01-19 00:00:00.000	Award	20153612219.08	843012	20101868142.52	2022	2022-05-27 00:00:00.000	2022-07-27 00:00:00.000	2022-10-11 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:15:46.753
212	92	Modify	WargW 14W	WargW 14W	2022-01-19 00:00:00.000	Award	8410092300.00	300000	8396532900.00	2022	2022-05-27 00:00:00.000	2022-07-27 00:00:00.000	2022-10-11 00:00:00.000	2023-01-18 00:00:00.000	2023-03-07 00:00:00.000	18	2022	2022-03-03 00:00:00.000			NULL		iec050159	2022-08-15 11:16:04.027
213	98	Add	TEST	TEST	2022-01-01 00:00:00.000	On-going	999999999.00	1234567	99999999.00	2022	2022-02-01 00:00:00.000	2022-03-01 00:00:00.000	2022-04-01 00:00:00.000	2022-05-01 00:00:00.000	2022-06-01 00:00:00.000	5	NULL	NULL			NULL		admin	2022-08-15 18:11:55.337
214	83	Modify	Slice2	Slice2	2017-03-21 00:00:00.000	Award	1619455500.00	100000	1606565700.00	2017	2017-05-31 00:00:00.000	2017-07-24 00:00:00.000	2017-12-22 00:00:00.000	2018-02-22 00:00:00.000	2018-03-26 00:00:00.000	36	2017	2017-11-07 00:00:00.000			NULL		iec050159	2022-08-16 10:16:03.937
215	73	Modify	PEPPER	PEPPER	2020-03-31 00:00:00.000	Award	3013200000.00	180000	3013200000.00	2020	2020-07-12 00:00:00.000	2020-09-11 00:00:00.000	2020-11-02 00:00:00.000	2021-02-05 00:00:00.000	2021-02-20 00:00:00.000	15	2020	2020-06-01 00:00:00.000			NULL		iec050159	2022-08-16 10:39:04.140
216	99	Add	GRIZZLY	GRIZZLY	2020-01-02 00:00:00.000	On-going	4882500000.00	250000	4864434750.00	2020	2020-05-22 00:00:00.000	2020-05-22 00:00:00.000	2020-07-20 00:00:00.000	2020-10-30 00:00:00.000	2020-11-06 00:00:00.000	14	NULL	NULL			NULL		iec050159	2022-08-16 10:39:38.920
217	100	Add	HOKKAIDO	HOKKAIDO	2020-01-02 00:00:00.000	On-going	1171800000.00	60000	1167464340.00	2020	2020-05-22 00:00:00.000	2020-05-22 00:00:00.000	2020-07-20 00:00:00.000	2020-10-30 00:00:00.000	2020-11-06 00:00:00.000	30	NULL	NULL			NULL		iec050159	2022-08-16 10:39:39.000
218	101	Add	GRIZZLY2	GRIZZLY2	2020-05-18 00:00:00.000	On-going	5859000000.00	300000	5835396600.00	2020	2020-07-10 00:00:00.000	2020-09-10 00:00:00.000	2020-11-26 00:00:00.000	2021-04-09 00:00:00.000	2021-04-16 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:39:39.093
219	99	Modify	GRIZZLY	GRIZZLY	2020-01-02 00:00:00.000	Award	4882500000.00	250000	4864434750.00	2020	2020-05-22 00:00:00.000	2020-05-22 00:00:00.000	2020-07-20 00:00:00.000	2020-10-30 00:00:00.000	2020-11-06 00:00:00.000	14	2020	2020-01-22 00:00:00.000			NULL		iec050159	2022-08-16 10:39:57.703
220	100	Modify	HOKKAIDO	HOKKAIDO	2020-01-02 00:00:00.000	Award	1171800000.00	60000	1167464340.00	2020	2020-05-22 00:00:00.000	2020-05-22 00:00:00.000	2020-07-20 00:00:00.000	2020-10-30 00:00:00.000	2020-11-06 00:00:00.000	30	2020	2020-01-22 00:00:00.000			NULL		iec050159	2022-08-16 10:40:07.357
221	101	Modify	GRIZZLY2	GRIZZLY2	2020-05-18 00:00:00.000	Award	5859000000.00	300000	5835396600.00	2020	2020-07-10 00:00:00.000	2020-09-10 00:00:00.000	2020-11-26 00:00:00.000	2021-04-09 00:00:00.000	2021-04-16 00:00:00.000	18	2020	2020-06-11 00:00:00.000			NULL		iec050159	2022-08-16 10:40:22.107
222	102	Add	CORVETTE13	CORVETTE13	2020-02-13 00:00:00.000	On-going	18476775000.00	1324500	18404346042.00	2020	2020-03-11 00:00:00.000	2020-03-11 00:00:00.000	2020-08-31 00:00:00.000	2020-12-07 00:00:00.000	2020-12-15 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:14.017
223	103	Add	CORVETTE14	CORVETTE14	2020-02-13 00:00:00.000	On-going	60166350000.00	4313000	59820995151.00	2020	2020-03-11 00:00:00.000	2020-03-11 00:00:00.000	2020-08-31 00:00:00.000	2020-12-07 00:00:00.000	2020-12-15 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:14.117
224	104	Add	OPEL	OPEL	2020-02-13 00:00:00.000	On-going	10781955000.00	772900	10665509886.00	2020	2020-06-02 00:00:00.000	2020-07-25 00:00:00.000	2020-09-20 00:00:00.000	2020-12-18 00:00:00.000	2020-12-25 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:14.217
225	105	Add	CORVETTE14L	CORVETTE14L	2020-02-13 00:00:00.000	On-going	5367960000.00	370000	5338332990.00	2020	2020-09-23 00:00:00.000	2020-09-23 00:00:00.000	2020-11-28 00:00:00.000	2021-03-18 00:00:00.000	2021-03-20 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:14.327
226	106	Add	CADILLAC15	CADILLAC15	2020-02-13 00:00:00.000	On-going	9680644350.00	693953	9635532547.33	2020	2020-04-14 00:00:00.000	2020-06-18 00:00:00.000	2020-09-05 00:00:00.000	2020-12-09 00:00:00.000	2020-12-15 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:14.437
227	107	Add	CORVETTEW14	CORVETTEW14	2020-02-13 00:00:00.000	On-going	2090002950.00	149821	2080681536.84	2020	2020-03-11 00:00:00.000	2020-03-11 00:00:00.000	2020-08-31 00:00:00.000	2020-12-07 00:00:00.000	2020-12-15 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:14.530
228	108	Add	CADILLACW15	CADILLACW15	2020-02-13 00:00:00.000	On-going	129274650.00	9267	128698085.06	2020	2020-04-14 00:00:00.000	2020-06-18 00:00:00.000	2020-09-05 00:00:00.000	2020-12-09 00:00:00.000	2020-12-15 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:14.643
229	109	Add	LANCIA13	LANCIA13	2020-02-13 00:00:00.000	On-going	1813500000.00	130000	1808059500.00	2020	2020-07-10 00:00:00.000	2020-09-10 00:00:00.000	2020-11-26 00:00:00.000	2021-03-31 00:00:00.000	2021-04-06 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:14.743
230	110	Add	LANCIA14	LANCIA14	2020-02-13 00:00:00.000	On-going	5022000000.00	360000	5006934000.00	2020	2020-07-10 00:00:00.000	2020-09-10 00:00:00.000	2020-11-26 00:00:00.000	2021-03-31 00:00:00.000	2021-04-06 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:14.843
231	111	Add	LANCIA15	LANCIA15	2020-02-13 00:00:00.000	On-going	2092500000.00	150000	2086222500.00	2020	2020-07-10 00:00:00.000	2020-09-10 00:00:00.000	2020-11-26 00:00:00.000	2021-03-31 00:00:00.000	2021-04-06 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:14.940
232	112	Add	CAMELLIA13	CAMELLIA13	2019-04-02 00:00:00.000	On-going	12555000000.00	900000	12508546500.00	2019	2019-07-02 00:00:00.000	2019-09-24 00:00:00.000	2020-02-22 00:00:00.000	2020-06-13 00:00:00.000	2020-06-22 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:44:44.413
233	113	Add	OLEANDER	OLEANDER	2019-04-02 00:00:00.000	On-going	9765000000.00	700000	9727111800.00	2019	2019-07-29 00:00:00.000	2019-09-24 00:00:00.000	2020-02-21 00:00:00.000	2020-06-30 00:00:00.000	2020-07-06 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:46:06.597
234	114	Add	LINDEN13	LINDEN13	2019-04-02 00:00:00.000	On-going	837000000.00	60000	834489000.00	2019	2019-08-26 00:00:00.000	2019-12-11 00:00:00.000	2020-03-19 00:00:00.000	2020-08-07 00:00:00.000	2020-08-14 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:46:06.683
235	115	Add	LOCHNESS	LOCHNESS	2019-04-02 00:00:00.000	On-going	558000000.00	40000	556326000.00	2019	2019-08-26 00:00:00.000	2019-12-11 00:00:00.000	2020-03-19 00:00:00.000	2020-08-07 00:00:00.000	2020-08-14 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:46:06.777
236	116	Add	LINDEN14	LINDEN14	2019-04-02 00:00:00.000	On-going	2790000000.00	200000	2781630000.00	2019	2019-08-26 00:00:00.000	2019-12-11 00:00:00.000	2020-03-19 00:00:00.000	2020-08-07 00:00:00.000	2020-08-14 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:46:06.873
237	117	Add	LINDEN15	LINDEN15	2019-04-02 00:00:00.000	On-going	837000000.00	60000	834489000.00	2019	2019-08-26 00:00:00.000	2019-12-11 00:00:00.000	2020-03-19 00:00:00.000	2020-08-07 00:00:00.000	2020-08-14 00:00:00.000	18	NULL	NULL			NULL		iec050159	2022-08-16 10:46:06.953
238	106	Modify	CADILLAC15	CADILLAC15	2020-02-13 00:00:00.000	Award	9680644350.00	693953	9635532547.33	2020	2020-04-14 00:00:00.000	2020-06-18 00:00:00.000	2020-09-05 00:00:00.000	2020-12-09 00:00:00.000	2020-12-15 00:00:00.000	18	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 10:46:32.390
239	108	Modify	CADILLACW15	CADILLACW15	2020-02-13 00:00:00.000	Award	129274650.00	9267	128698085.06	2020	2020-04-14 00:00:00.000	2020-06-18 00:00:00.000	2020-09-05 00:00:00.000	2020-12-09 00:00:00.000	2020-12-15 00:00:00.000	18	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 10:46:46.473
240	112	Modify	CAMELLIA13	CAMELLIA13	2019-04-02 00:00:00.000	Award	12555000000.00	900000	12508546500.00	2019	2019-07-02 00:00:00.000	2019-09-24 00:00:00.000	2020-02-22 00:00:00.000	2020-06-13 00:00:00.000	2020-06-22 00:00:00.000	18	2019	2019-06-01 00:00:00.000			NULL		iec050159	2022-08-16 10:47:01.860
241	102	Modify	CORVETTE13	CORVETTE13	2020-02-13 00:00:00.000	Award	18476775000.00	1324500	18404346042.00	2020	2020-03-11 00:00:00.000	2020-03-11 00:00:00.000	2020-08-31 00:00:00.000	2020-12-07 00:00:00.000	2020-12-15 00:00:00.000	18	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 10:48:47.250
242	103	Modify	CORVETTE14	CORVETTE14	2020-02-13 00:00:00.000	Award	60166350000.00	4313000	59820995151.00	2020	2020-03-11 00:00:00.000	2020-03-11 00:00:00.000	2020-08-31 00:00:00.000	2020-12-07 00:00:00.000	2020-12-15 00:00:00.000	18	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 10:48:57.063
243	105	Modify	CORVETTE14L	CORVETTE14L	2020-02-13 00:00:00.000	Award	5367960000.00	370000	5338332990.00	2020	2020-09-23 00:00:00.000	2020-09-23 00:00:00.000	2020-11-28 00:00:00.000	2021-03-18 00:00:00.000	2021-03-20 00:00:00.000	18	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 10:49:09.583
244	107	Modify	CORVETTEW14	CORVETTEW14	2020-02-13 00:00:00.000	Award	2090002950.00	149821	2080681536.84	2020	2020-03-11 00:00:00.000	2020-03-11 00:00:00.000	2020-08-31 00:00:00.000	2020-12-07 00:00:00.000	2020-12-15 00:00:00.000	18	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 10:49:21.583
245	109	Modify	LANCIA13	LANCIA13	2020-02-13 00:00:00.000	Award	1813500000.00	130000	1808059500.00	2020	2020-07-10 00:00:00.000	2020-09-10 00:00:00.000	2020-11-26 00:00:00.000	2021-03-31 00:00:00.000	2021-04-06 00:00:00.000	18	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 10:49:36.310
246	110	Modify	LANCIA14	LANCIA14	2020-02-13 00:00:00.000	Award	5022000000.00	360000	5006934000.00	2020	2020-07-10 00:00:00.000	2020-09-10 00:00:00.000	2020-11-26 00:00:00.000	2021-03-31 00:00:00.000	2021-04-06 00:00:00.000	18	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 10:49:48.150
247	111	Modify	LANCIA15	LANCIA15	2020-02-13 00:00:00.000	Award	2092500000.00	150000	2086222500.00	2020	2020-07-10 00:00:00.000	2020-09-10 00:00:00.000	2020-11-26 00:00:00.000	2021-03-31 00:00:00.000	2021-04-06 00:00:00.000	18	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 10:49:59.337
248	114	Modify	LINDEN13	LINDEN13	2019-04-02 00:00:00.000	Award	837000000.00	60000	834489000.00	2019	2019-08-26 00:00:00.000	2019-12-11 00:00:00.000	2020-03-19 00:00:00.000	2020-08-07 00:00:00.000	2020-08-14 00:00:00.000	18	2019	2019-06-01 00:00:00.000			NULL		iec050159	2022-08-16 10:54:01.253
249	116	Modify	LINDEN14	LINDEN14	2019-04-02 00:00:00.000	Award	2790000000.00	200000	2781630000.00	2019	2019-08-26 00:00:00.000	2019-12-11 00:00:00.000	2020-03-19 00:00:00.000	2020-08-07 00:00:00.000	2020-08-14 00:00:00.000	18	2019	2019-06-01 00:00:00.000			NULL		iec050159	2022-08-16 10:54:11.817
250	117	Modify	LINDEN15	LINDEN15	2019-04-02 00:00:00.000	Award	837000000.00	60000	834489000.00	2019	2019-08-26 00:00:00.000	2019-12-11 00:00:00.000	2020-03-19 00:00:00.000	2020-08-07 00:00:00.000	2020-08-14 00:00:00.000	18	2019	2019-06-01 00:00:00.000			NULL		iec050159	2022-08-16 10:54:23.810
251	115	Modify	LOCHNESS	LOCHNESS	2019-04-02 00:00:00.000	Award	558000000.00	40000	556326000.00	2019	2019-08-26 00:00:00.000	2019-12-11 00:00:00.000	2020-03-19 00:00:00.000	2020-08-07 00:00:00.000	2020-08-14 00:00:00.000	18	2019	2019-06-01 00:00:00.000			NULL		iec050159	2022-08-16 10:54:37.173
252	113	Modify	OLEANDER	OLEANDER	2019-04-02 00:00:00.000	Award	9765000000.00	700000	9727111800.00	2019	2019-07-29 00:00:00.000	2019-09-24 00:00:00.000	2020-02-21 00:00:00.000	2020-06-30 00:00:00.000	2020-07-06 00:00:00.000	18	2019	2019-06-01 00:00:00.000			NULL		iec050159	2022-08-16 10:54:56.350
253	104	Modify	OPEL	OPEL	2020-02-13 00:00:00.000	Award	10781955000.00	772900	10665509886.00	2020	2020-06-02 00:00:00.000	2020-07-25 00:00:00.000	2020-09-20 00:00:00.000	2020-12-18 00:00:00.000	2020-12-25 00:00:00.000	18	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 10:55:12.050
254	105	Modify	CORVETTE14L	CORVETTE14L	2020-02-13 00:00:00.000	Award	5367960000.00	370000	5338332990.00	2020	2020-09-23 00:00:00.000	2020-09-23 00:00:00.000	2020-11-28 00:00:00.000	2021-03-18 00:00:00.000	2021-03-20 00:00:00.000	15	2020	2020-02-24 00:00:00.000			NULL		iec050159	2022-08-16 11:49:29.007
255	123	Add	RCTO-Docking	RCTO-Docking	2022-01-01 00:00:00.000	On-going	0.00	1661608	0.00	2022	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	12	NULL	NULL			NULL		admin	2022-08-23 17:19:23.480
256	124	Add	RCTO-NB	RCTO-NB	2022-01-01 00:00:00.000	On-going	0.00	562234	0.00	2022	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	12	NULL	NULL			NULL		admin	2022-08-23 17:24:45.557
257	123	Modify	RCTO-Docking	RCTO-Docking	2022-01-01 00:00:00.000	Award	0.00	1661608	0.00	2022	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	12	2022	2022-01-01 00:00:00.000			NULL		admin	2022-08-23 17:25:38.027
258	124	Modify	RCTO-NB	RCTO-NB	2022-01-01 00:00:00.000	Award	0.00	562234	0.00	2022	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	12	2022	2022-01-01 00:00:00.000			NULL		admin	2022-08-23 17:27:50.490
259	125	Add	RCTO-TC	RCTO-TC	2022-01-01 00:00:00.000	On-going	0.00	19356	0.00	2022	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	12	NULL	NULL			NULL		admin	2022-08-23 17:28:44.210
260	126	Add	RCTO-AIO	RCTO-AIO	2022-01-01 00:00:00.000	On-going	0.00	15128	0.00	2022	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	12	NULL	NULL			NULL		admin	2022-08-23 17:28:44.310
261	125	Modify	RCTO-TC	RCTO-TC	2022-01-01 00:00:00.000	Award	0.00	19356	0.00	2022	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	12	2022	2022-01-01 00:00:00.000			NULL		admin	2022-08-23 17:29:11.980
262	126	Modify	RCTO-AIO	RCTO-AIO	2022-01-01 00:00:00.000	Award	0.00	15128	0.00	2022	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	12	2022	2022-01-01 00:00:00.000			NULL		admin	2022-08-23 17:29:22.650
263	67	Modify	WARPATH14LX	WARPATH14LX	2020-11-21 00:00:00.000	Award	6321403441.00	224635	6285366372.00	2021	2021-04-14 00:00:00.000	2021-06-09 00:00:00.000	2021-12-15 00:00:00.000	2022-02-21 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000			NULL		iec050159	2022-08-25 13:47:56.023
264	66	Modify	WARPATH14L	WARPATH14L	2020-11-21 00:00:00.000	Award	9151707780.00	374450	9102083794.00	2021	2021-03-12 00:00:00.000	2021-05-28 00:00:00.000	2021-10-29 00:00:00.000	2022-02-21 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000			NULL		iec050159	2022-08-25 14:55:42.743
268	128	Add	PAT77	PAT77	2020-02-02 00:00:00.000	Award	0.00	333333333	666666666.00	2020	2020-03-01 00:00:00.000	2020-06-01 00:00:00.000	2020-08-01 00:00:00.000	2020-10-01 00:00:00.000	2020-12-30 00:00:00.000	18	NULL	NULL			Y		IEC070511	2022-08-26 16:48:26.590
269	128	Modify	PAT77	PAT77	2020-02-02 00:00:00.000	Award	0.00	333444333	0.00	2020	2020-03-01 00:00:00.000	2020-06-01 00:00:00.000	2020-08-01 00:00:00.000	2020-10-01 00:00:00.000	2020-12-30 00:00:00.000	18	NULL	NULL			Y		IEC070511	2022-08-26 16:53:50.797
270	129	Add	RCTO-Docking	RCTO-Docking	2022-01-01 00:00:00.000	Award	0.00	1661608	0.00	2022	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	12	NULL	NULL			Y		admin	2022-08-29 18:00:59.790
271	130	Add	RCTO-Docking	RCTO-Docking	2022-01-01 00:00:00.000	Award	0.00	1661608	0.00	2022	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	2022-01-01 00:00:00.000	12	NULL	NULL			Y		admin	2022-08-29 18:26:56.370
272	131	Add	AdicoraR	AdicoraR	2022-02-01 00:00:00.000	On-going	6341781600.00	3300000	6011250300.00	2022	2022-04-01 00:00:00.000	2022-04-01 00:00:00.000	2022-04-01 00:00:00.000	2022-09-05 00:00:00.000	2022-09-16 00:00:00.000	28	NULL	NULL			NULL		IEC050159	2022-08-30 17:06:18.397
273	132	Add	CAMELLIA	CAMELLIA	2019-04-02 00:00:00.000	On-going	125550000000.00	9000000	125085465000.00	2019	2019-07-02 00:00:00.000	2019-09-24 00:00:00.000	2020-02-22 00:00:00.000	2020-06-13 00:00:00.000	2020-06-22 00:00:00.000	23	NULL	NULL			NULL		IEC050159	2022-08-30 17:44:07.687
274	132	Modify	CAMELLIA	CAMELLIA	2019-04-02 00:00:00.000	Award	125550000000.00	9000000	125085465000.00	2019	2019-07-02 00:00:00.000	2019-09-24 00:00:00.000	2020-02-22 00:00:00.000	2020-06-13 00:00:00.000	2020-06-22 00:00:00.000	23	2019	2019-06-01 00:00:00.000					IEC050159	2022-08-30 17:44:27.780
275	131	Modify	AdicoraR	AdicoraR	2022-02-01 00:00:00.000	Award	6341781600.00	3300000	6011250300.00	2022	2022-04-01 00:00:00.000	2022-04-01 00:00:00.000	2022-04-01 00:00:00.000	2022-09-05 00:00:00.000	2022-09-16 00:00:00.000	28	2022	2022-02-28 00:00:00.000					IEC050159	2022-08-30 17:45:17.370
